,bia_di,bii_di,bit_di,che_de,che_di,elb_di,wri_di,kne_di,ank_di,sho_gi,che_gi,wai_gi,nav_gi,hip_gi,thi_gi,bic_gi,for_gi,kne_gi,cal_gi,ank_gi,wri_gi,age,wgt,hgt,sex
416,38.53915529,27.89610192,32.4005229,19.619977,29.52617701,10.15439288,10.2881379,16.10605064,15.66800682,117.1689917,69.96522221,88.52991601,94.34860414,102.9423761,60.48397864,30.91712155,24.15505697,32.62114741,35.23259182,20.58009274,16.88379297,36,69.18706581,166.2895062,0
417,34.9,28,33.1,18,26.1,12.6,9.6,18.8,12.2,101.5,86,70.6,91.9,101.9,62,29.1,24.2,37.2,33.1,19.9,15,44,64.1,165.1,0
418,41.50880824,30.49122582,33.10844247,21.17705637,30.63797614,12.87821698,10.29820987,19.2055229,16.32496795,107.174879,85.0135293,69.32980571,97.16912452,96.88481597,54.87032949,33.34575907,27.8088766,39.67427203,32.49607609,20.69632178,17.22161829,22,95.61012441,164.9694913,1
419,38.16213948,30.0418121,31.22619576,19.40244708,26.92143048,14.18412476,9.959949836,19.95949288,12.71638023,105.0015906,95.77286807,80.71425218,75.38570209,100.0419963,51.88877566,29.82186514,22.26720429,38.1807173,36.12612269,23.91741643,16.67589416,36,64.72469625,178.2556749,1
420,,26.07882049,32.85752478,19.31384396,28.52381123,13.44089002,9.622677496,21.02421947,14.05990353,108.9160547,94.84368363,59.1857299,90.58396511,100.6048291,65.08875795,36.45709924,,37.36246317,32.93141289,24.05439308,15.71094658,28,60.86236707,170.4885794,0
421,42.95184081,27.38986764,27.45113908,22.4180603,25.34232252,10.78123096,9.99615981,18.25324683,15.06476403,107.4701694,92.90259771,87.99493227,90.97439962,93.52429866,58.84813432,31.83039143,30.59363481,31.44283318,38.73980426,22.6778783,13.69384358,15,59.14824111,176.1757834,0
422,36.5,29.7,34,20.2,28.5,13.3,9.8,18.9,12.4,104,95.4,86,107.1,112.1,64.4,32.3,26.4,35.7,37,21.4,15.8,40,76.8,157.5,0
423,36.23476219,28.64920167,31.17597142,15.50180264,34.0068788,10.15720868,10.05220783,20.2505961,13.34504634,111.4308718,94.76884652,71.63356645,76.61848268,107.210207,56.12844157,32.14377196,26.45402898,36.47994954,38.42920752,20.565444,14.4594697,34,49.53430993,181.2570136,1
424,36.09534213,27.18166411,32.81369933,17.4589505,24.06319205,13.78374931,9.797610489,20.00471387,12.48485565,108.3232556,80.45880396,83.90619557,93.19512184,95.44134179,58.97837381,28.04451661,27.36581048,37.05793171,35.23368149,24.52197167,15.88650258,28,98.15683417,165.9798551,1
425,34.76958786,31.2633284,28.07801486,23.34506982,28.92751614,12.16030214,11.15161215,20.01725177,11.82050528,119.4058005,96.97690877,66.64071965,73.08769811,79.20418678,58.53573833,29.37229711,24.57661842,37.31983886,36.02265284,20.42026722,16.05548697,38,76.16596706,185.0624719,1
426,40.7,27.8,34,21.1,29.4,15.6,12,21.2,16.4,111.7,101.2,88.8,90.8,101.3,62.5,35.2,28.9,40.6,39.2,23,17.5,40,85.5,180.3,1
427,44.3,28.2,32.2,21.2,31.8,14.2,11.6,20,14.4,123,106.2,88.6,88.3,100.5,63.4,36.9,29.4,38.4,38.6,23.1,17.3,33,83.4,177.1,1
428,42.94067051,28.34374343,31.0870351,21.25355993,24.24624639,13.01593465,9.672310611,18.39397078,12.52513096,126.0683432,90.15589649,76.41912385,87.60346998,102.1696834,59.0492754,33.03602104,30.15964487,33.86163392,31.51364107,22.56289496,15.65530582,37,62.82459714,183.0492768,1
429,39.02006295,26.61572537,32.12315842,19.64075662,27.18373346,12.54917371,11.04583628,18.01028576,14.1489205,108.8328134,98.89690792,95.47087018,79.77246717,97.64460091,48.53722361,28.51160743,23.12834684,36.98602354,35.67434726,22.99170744,15.54085392,27,61.79808883,162.9069879,1
430,34.54465608,27.98121609,28.9684384,23.33077197,27.03111267,15.79628979,10.87518382,19.07757234,14.18787048,111.7075402,94.00342139,59.02871655,84.37972209,91.97282027,58.73096064,33.48765159,24.46015585,37.21747804,33.64196103,24.90134838,16.7680655,38,49.44476596,167.675267,99
431,37.6,24.4,28.3,17.7,24.7,12.9,10.8,18,14.3,109.1,94.3,75,82.2,88,53.8,36.3,28.9,34.5,33.5,23,17.1,25,65,165.1,1
432,38.95130486,29.5579679,30.95318125,16.41975205,26.03973881,15.45258029,8.672279699,16.19325481,12.92362745,107.6338766,118.2157248,80.73680831,88.20356064,103.4354595,56.43411706,23.37589464,25.66033317,32.76753405,33.65808534,23.3433773,16.52402134,9,65.42839897,159.131108,1
433,36.21963044,28.39175164,30.26760987,18.76753982,31.79516204,13.21238554,11.01721126,20.19979515,12.82869842,103.8872097,95.04279925,79.450169,79.52003506,90.79441851,60.52387308,25.05522276,22.76599418,32.42949233,32.94396604,23.06050053,13.35233504,20,65.50960279,171.3425018,1
434,47.34427255,29.75025766,29.22913176,17.02567492,29.61119821,13.58114229,11.07492123,17.61033388,14.9255252,113.0477089,115.6917522,80.50726575,78.90374651,99.03014292,61.25434035,31.9523766,27.67333465,34.05374998,32.80094063,,13.42631774,40,46.26295549,194.2133883,0
435,34,27.3,32.2,19,24.2,12.9,10.6,17.9,13.4,97.7,87.2,64.9,75.9,92.2,53.1,28,24.2,34,35.4,20.7,15.5,26,55.9,163.2,0
436,42.70364098,26.94689592,29.71244977,17.59031458,24.4046306,14.85130823,10.1874569,20.22803891,9.564799972,99.70556393,93.037357,77.21416317,93.72756628,92.42840717,63.27025823,34.74014284,29.21672883,34.41896827,36.22522343,19.96016603,18.5721284,31,62.16968143,175.9014053,1
437,38.95262425,28.67110011,31.62462118,16.16346875,27.99754199,,10.29601702,18.13718378,13.81479711,120.9137522,102.9680447,90.82948343,81.55080072,102.5437827,57.5504878,27.53283312,23.55633883,35.80745591,36.21233914,22.79226752,18.72939938,37,71.42772186,171.1464525,0
438,36.65757319,32.27277676,31.98957464,20.37391447,20.21730161,13.58065077,10.32940272,19.61627943,13.93070375,106.6052744,96.80352776,76.94924381,70.41102194,88.37294381,65.82307628,31.01607534,30.68193485,32.10098648,33.9998506,19.3273766,15.95425921,29,57.99599983,175.1674695,0
439,36.2,27.1,29.9,16,24.2,11.8,9.2,,12.6,95.5,88.2,73.1,80,94.9,57.2,27,24.3,34.9,35.7,22,15.1,20,60.3,161.3,0
440,35.00903105,27.24819281,32.35865204,22.89403071,30.28099013,12.56984646,10.39713551,20.77380261,14.96849676,90.99736801,90.25565404,97.52518135,86.10031824,105.0822884,51.46330734,32.61145032,24.3978903,38.36580373,39.46414871,21.13401416,19.99832239,18,75.93817121,,0
441,39.94098881,31.37362326,32.54188734,20.91328968,26.63092286,13.24888929,11.20046155,21.36306019,13.09000263,107.2936774,106.6955027,66.36975253,88.5485267,94.99931994,63.96200177,33.68663536,27.6936759,35.58379675,40.39151146,20.60562649,,31,64.56992674,166.430213,1
442,37.14726937,25.65013932,29.94791227,18.42581813,28.29310642,13.51227204,10.5882454,20.47491956,13.3554091,94.68980062,91.46481426,72.16278495,81.96665028,93.98715355,55.61214891,32.19309161,24.46809536,33.37379708,36.97778079,22.22273978,17.31229698,28,84.88830089,154.8606456,1
443,40.5919234,27.32986676,30.57185514,21.33059993,26.86992839,11.80130257,12.17008191,19.92383794,,115.3124846,92.92434523,95.98970557,88.00541458,97.63054838,57.68460121,37.85885139,25.63056244,38.53232062,36.39464195,25.06947027,15.29258092,37,80.11657139,166.3973101,1
444,39.57372026,26.88865474,28.9619177,21.15030279,25.57223485,13.78825066,10.17595187,19.13552707,14.23367494,103.9806001,91.4044952,83.77003912,101.0763195,,65.88835622,34.28672372,25.65676749,38.37183374,34.48554224,18.50705668,15.20191698,50,38.83332607,162.17421,1
445,44.4473203,28.4770795,32.18685374,15.14287581,31.4645918,14.82493523,11.33043135,19.81443243,13.48815599,105.2314767,93.8322327,92.94404026,98.193735,95.95872961,65.19321381,36.37076705,25.60332581,41.44985788,38.67440117,22.80614433,15.84990602,42,48.70895007,157.5846925,0
446,39.13920247,26.07931586,28.31927739,21.18007179,28.45689145,12.92233045,10.50027613,18.09385049,14.23753256,120.1674106,98.13224035,79.9073847,78.5086484,93.0716472,52.97564572,28.06190948,23.87512178,34.84012323,32.75323406,21.75872305,15.02533368,24,43.00870245,164.1401605,1
447,42.78813147,25.20600758,34.56225342,20.25594727,24.03163022,14.20233385,9.478356095,19.72651699,12.41509739,106.2496972,95.70494512,77.55255717,80.81043739,99.27154904,48.83417288,25.5289233,26.72171522,33.528653,37.03184731,23.63500497,15.40707345,30,84.52610421,157.6592934,1
448,36.93396867,26.60880136,32.63228189,21.55071654,27.14339437,12.60922687,11.24328026,19.57634124,13.20400686,105.5643591,82.26059659,71.21613478,92.20624217,104.8862998,59.43958886,18.50090309,24.42838614,33.75347411,36.45162857,21.66554032,14.526487,30,71.5067282,163.4628592,1
449,39.47557505,28.79623475,33.46037031,19.63357713,27.37040808,12.75272433,11.55486443,21.49492482,13.94185182,107.4011725,98.72363207,74.83661178,85.48342924,101.4813765,53.32765076,33.63150042,21.30689688,34.38578267,36.87877345,21.52996296,15.08179033,29,73.01288351,188.5200596,0
450,34.83645641,26.82789693,31.37889303,19.14503956,27.61191437,11.91160159,10.97580924,16.49441527,17.50595858,106.6219407,87.35853078,104.9218247,79.96365603,89.3096173,49.68392634,27.03174899,20.13081076,40.83744697,39.69039404,23.99992371,14.08375322,41,60.61058703,186.251428,0
451,40.5701398,24.7652339,36.62593831,18.73429004,27.36629708,13.3380999,11.33420527,16.57972187,15.18123799,105.4371277,91.18987213,71.41581957,82.4515498,92.94826725,56.43979782,39.7639418,26.96398438,37.02718856,39.21419462,21.37007985,16.02733059,37,47.34714491,170.7911567,1
452,42.1,27.8,31.7,20.2,28.7,14.3,11.5,19.6,15.6,116.5,100.1,84.5,84.5,94.4,54.7,33.9,28.6,38.5,37.6,25,17.7,34,80.9,190.5,1
453,44.4,29.8,33.2,21.8,28.8,15.1,11.9,21,14.6,120.4,102.5,76.8,80.5,98,56,34.1,28,39.2,36.7,22.5,18,27,78.4,184.5,1
454,36.3,27.5,31,15.4,24,11.1,9.4,,12.3,91,80,65,78.3,91,53.5,27,23,32,31.5,22,13.8,25,50.6,159.5,0
455,36.08868129,29.29227033,31.13854376,23.85118911,32.46488466,13.05730211,9.15395836,17.82892186,15.30197825,116.676139,95.49537692,70.43869299,82.01173181,108.842013,52.61528286,30.24839684,27.96436971,32.70022619,42.07383655,21.70205997,13.99464504,29,48.85340663,168.9320996,
456,36.13095763,25.72078945,28.65746561,20.31990126,28.50071709,12.94219632,9.723454777,18.64389593,15.94533449,114.9879748,94.42033984,75.72036405,82.18762859,93.22830638,53.32510312,31.68655622,24.79257951,34.13057802,35.4474682,24.10056844,15.07793713,40,51.87041537,170.8204415,0
457,41.36796647,29.4914165,31.49222452,20.29937228,32.68065621,14.55823525,8.755008283,19.18998321,13.7194819,109.0238914,76.23383685,86.67734874,80.74938024,86.95209212,46.08894125,32.7728273,33.41458263,43.5837901,34.2840749,21.6109161,15.79351085,41,76.93398618,181.287732,0
458,40.89211649,28.20973442,33.84023247,22.25283133,26.97965722,13.38226349,9.596789256,20.81801516,16.24371927,102.352662,80.03621166,80.37286299,72.99550242,105.4891674,55.92019815,31.42884679,26.05835767,35.24833635,35.62565867,25.24787856,15.19146211,31,45.89591799,171.0491902,1
459,33.92457992,30.76855957,32.29316969,21.04977714,26.88620769,14.86126278,8.659655152,19.49091276,16.13979482,98.89220371,96.78167392,91.75188302,66.42027693,87.80515116,48.53669828,26.61384241,30.6497598,36.73334867,30.60515123,22.0066112,16.71618837,35,85.59571464,161.2536901,1
460,31.6569393,26.540743,28.26959547,16.47650318,28.26579985,14.83889229,11.2774085,15.48024079,13.52715577,112.6784171,87.09867677,74.572686,82.55333437,99.03184244,54.91647064,28.91478906,34.6169923,37.84162614,33.24842227,21.82392638,15.11685414,23,80.09735492,159.7942545,1
461,41.6256646,25.68149215,29.85653195,17.50846841,26.28134246,13.15223224,8.667984077,17.00952329,14.2549215,121.4763324,92.75140283,72.64438949,91.65461773,90.56721005,51.84891399,31.80219732,26.62423787,31.31266698,39.00759293,23.39950715,15.36949157,27,64.58560078,155.0921723,0
462,41.69232662,26.07051022,30.28553603,17.33152629,26.76631778,13.40290118,,19.17879002,12.84844605,128.5209093,108.6123987,83.10060206,90.02807948,85.88001209,64.7125074,25.84135014,21.24065392,36.95641677,36.80695671,22.95828742,16.78756681,36,51.36699188,169.4709301,1
463,42.51551789,27.11259928,34.55180351,23.67613478,25.07700686,12.75301129,8.960353296,18.78772571,15.26971991,117.4630447,94.35242814,79.61444534,87.7234822,85.62727021,46.61378587,28.88366241,29.2958335,35.56735393,34.99179815,24.53507771,18.82713512,39,72.64525535,165.7629666,0
464,40.1,19.4,28,17.1,26.8,13,10.6,16.9,12.6,104.5,90.2,68,67,81.5,49.5,27,23.6,34,34.5,20.9,16,20,55.5,168.9,1
465,38.28724567,29.41033647,32.81532099,17.25237527,29.1057364,10.84304364,11.72805754,18.76026112,13.97608875,111.9882409,96.86118955,81.65687218,,94.93204436,54.90465073,39.0489773,32.671687,32.23842841,36.02017435,22.98732747,15.5547281,30,81.44346947,170.8970805,0
466,40.5,29.3,33.7,19.6,29.8,13.8,11.7,19.7,14.4,113.1,97.5,82.9,83.6,95.8,52.6,34.5,27,35.2,35.2,21.4,16.5,51,72.2,174,1
467,39.6685437,23.27544843,31.68661759,21.16392412,27.98627109,13.22761366,11.84284865,20.75118683,13.65128741,104.0291127,94.45848698,69.77826381,90.43577809,91.74127642,59.79071467,30.91814091,30.61917098,36.69596112,38.5393164,24.92700676,15.15734861,39,79.47156086,173.9941517,0
468,36.51685438,27.71364194,29.19623468,20.87604582,24.40908664,13.62900595,11.4994777,20.95591637,12.26312983,104.6801644,100.9094218,97.33875435,95.76745988,103.9804623,57.53456767,32.11389684,25.08783294,37.34955385,33.813773,20.96687734,15.93930892,30,65.61043041,157.9592817,0
469,41.7555608,30.60497628,34.25367502,19.12552668,30.55944197,13.41300388,9.65750958,20.38201435,15.08943974,128.8925527,117.3255214,73.98730063,94.67536867,84.39252927,57.03554045,23.95708409,32.58655688,35.37158271,31.71330203,22.1016871,18.16636043,26,66.74976063,179.0902307,0
470,42.1,27.5,32.4,18.2,28,16.2,12,21,16.4,118.3,101.1,77.5,78,97,55,37.7,29.9,38.3,39.6,23.3,18.7,24,80.1,184.2,1
471,39.32169661,29.07069283,29.6638077,18.85662564,28.83343564,15.12725396,9.627769669,19.05141783,13.68705436,117.3643118,109.5101168,77.59858231,79.53363969,92.61080119,64.2576848,29.49266785,28.96371957,32.99725429,43.30545352,23.61985959,16.39688823,21,54.87683672,171.8917653,0
472,40.48215859,28.64107134,31.07915922,18.99416758,28.49500841,11.51767104,11.29777414,20.55372308,16.05582347,108.3946129,106.1913073,68.46012582,93.19326803,88.42680691,54.77910015,31.2909919,28.57712577,38.81049799,38.68531259,22.17121957,15.02653238,30,87.4393558,159.4424618,1
473,36.9,26.4,32.4,16.6,26,12.6,10.5,,14.4,100.1,85.6,62.7,74,96,61.5,28,23.6,35.4,38.5,21.3,15.4,22,59.3,152,0
474,36.9,30.2,34.6,17.5,26.2,13.2,10.4,19.4,14.3,98.8,85,66.6,82,98.7,60.3,30.4,25.2,35.7,38.2,21.8,15.9,49,62.5,169,0
475,34.62626119,23.70273675,31.55811786,20.2795633,27.35548168,14.52902451,11.06604046,17.6132516,12.62583869,95.64331694,96.98481391,73.35237298,84.97433708,110.2038449,57.37914553,28.48797948,26.1887669,39.00766526,30.90677109,21.51847971,15.46625757,17,46.97499503,178.7296506,1
476,45.45291214,28.46479931,32.54107941,15.6383913,26.42225061,12.01458985,10.67298711,17.51523807,12.79474761,99.50300112,88.42601292,100.4582446,66.04492025,94.3211753,61.52335182,25.98602315,22.56394827,35.65240411,37.38313261,23.91687679,17.11690674,29,55.91617555,178.7451621,0
477,30.96355479,27.99112137,34.0964428,20.60781535,26.79817908,14.82687482,11.46430573,19.53739209,13.77034878,102.9324128,88.11774186,73.87546417,80.95700343,101.4193375,52.66572545,31.24348447,24.73709555,37.19451569,33.71477242,20.81275965,14.99161797,50,78.17398326,167.6732331,0
478,40.3,30.2,32.2,20.6,29.2,14.5,11.5,20,16.9,111.5,98.6,91.6,102.1,106.7,57.8,32.3,27.9,41.8,41.5,27.7,18.1,46,84.5,181.6,1
479,43,26.5,31.6,20.6,29.5,13.4,10.4,18.8,13.6,113.2,94.7,77.5,80.5,92,54.2,30.9,26.6,36.5,35.8,21.3,16.5,25,72.7,180.6,1
480,41.9,25.4,30.2,14.4,26.8,12.6,9.8,18.8,13.6,108.8,87.1,67.1,80.4,85.9,46.8,30.3,25.4,32.7,32.1,20,15.3,25,58,177.8,1
481,40.0881482,30.5864773,29.90441507,22.35650633,24.72628659,13.49397038,10.70365701,17.77361757,12.05080156,100.2447981,108.5029786,78.57674076,91.39732967,93.15944847,50.58709252,27.52488245,24.67822405,33.81704642,36.25244033,20.75926206,15.53949487,37,45.53606574,169.7337637,99
482,36.61785488,29.8595339,31.0631615,18.41099395,27.67731605,12.70859846,8.999071791,20.52686648,12.80680963,108.7642337,104.0282117,70.85717925,99.8431868,100.8223426,49.98883211,31.40885264,27.70510079,34.53896121,37.50619393,20.8605115,18.2577068,16,52.36112884,178.7888653,1
483,38.9,26.8,31.5,20.4,29,13.6,10.8,18.9,15.2,117.2,101.8,87.8,90.2,98.4,55.6,33.1,28.4,38.2,37.7,24.5,17.1,34,80.2,176.5,1
484,42.93685235,30.04540406,32.87185219,21.77701579,27.75456658,12.00183064,13.30008043,18.62804065,13.17470811,116.6465295,84.21721399,69.76146194,95.70750922,91.30836796,46.97226495,31.0306684,26.53085577,34.42207554,35.72632663,21.76310794,17.03110113,12,67.49896475,155.8306826,0
485,34,26.4,29.9,19.2,27.5,11.8,9.4,17.3,12.4,100.7,88.2,75.6,94.7,95.8,58.5,30,22.2,34.6,32.6,19.9,13.7,41,55.9,160,0
486,30.20608763,31.81754011,32.67582945,16.76702467,22.83912907,14.04484917,11.66266605,19.31540032,14.47117812,137.8733769,90.91226328,67.01117261,79.60877458,89.27027171,52.4232699,36.08860972,24.50466137,38.15485642,33.2260934,19.27699414,17.75003214,28,70.45898044,161.4692845,1
487,36.7491102,27.59537195,32.10132436,21.26015173,27.86732176,13.66040887,9.97016451,21.20691264,14.98422476,101.408073,88.5148902,91.92151792,96.89264924,105.7359939,48.78711089,33.36215397,20.99921791,36.74825859,37.93835176,23.33430758,16.43094792,35,39.32768694,175.1053194,1
488,33.8235313,30.99902815,31.1843007,21.648973,28.53681115,13.5182892,11.98290252,16.62235326,14.50863188,122.8328904,111.9602702,83.29308889,99.49203326,98.63142815,60.30404649,34.3005096,27.79757194,35.28273929,34.70502341,21.1475914,16.370113,23,63.34931688,158.9190677,1
489,35.3,28.7,30.4,17.7,25.6,12.4,9.8,17.3,13.6,99.3,87.3,63.5,79.2,89.5,55.2,30.1,23.6,35.6,33.3,22.4,15.2,,55.5,164.4,0
490,38.12690644,27.9151674,32.79127852,20.17883727,29.55517803,14.84426265,10.96337198,19.700906,14.00518193,111.0840576,98.70313715,90.06905125,95.48589276,100.8616055,55.14889021,29.1756771,28.93189825,32.29073469,35.83927947,23.29051547,16.33662791,20,60.75366846,175.3783308,1
491,42.16068938,27.68714114,28.17533176,21.22198789,29.2044216,15.47285302,10.67863312,18.9915628,15.29510759,114.6893251,92.2535673,79.69269459,74.56086469,90.73560166,53.57516775,35.03879018,28.52110001,34.84430092,39.32024723,20.53346126,16.99801249,39,83.05506544,172.4445694,0
492,37.54558448,26.76622506,34.29623557,20.96192004,27.58333819,12.82247397,9.429735379,18.87718694,15.40300462,116.5065604,77.99145032,97.19993122,75.98444291,105.137893,67.26303963,32.53824672,23.17615577,31.73785575,37.41343407,23.31858882,13.12189307,32,58.56338826,188.7875191,1
493,36.7,26.4,31,16.8,24.5,12.1,9.9,19.3,12.8,99.5,78.5,61.5,70.5,90.5,57.7,27.8,24,38.5,38.5,22.5,15,20,59,167.5,0
494,39.1,27.5,34,17.2,25.6,12.6,10,18,12.7,97.1,81.7,70,81.5,96,57.9,26.3,22.6,37.2,36,21,15,23,59.8,173,0
495,35.74496097,28.42767172,28.9875096,15.49549473,24.86727975,14.42578609,10.53882907,18.68185926,13.38635953,112.8991432,102.9940098,95.41611682,71.46084009,90.69112567,52.59997051,32.37068098,28.85831505,35.37767179,38.43612144,20.23477308,19.28154171,30,88.11058088,182.8236963,1
496,41.59563001,,35.01454593,15.94805334,28.25667823,14.92699622,8.883932806,18.50599488,14.24415779,98.2932903,96.24687635,73.97222341,91.50167696,90.45020796,57.78522994,34.76134164,28.34877865,40.50739919,36.58082421,21.56011859,12.16464066,35,81.43929278,181.0779725,1
497,35.36652059,27.25496495,35.58474027,20.03136988,30.14293747,13.48472563,10.8323171,19.93233859,12.96327561,107.3789909,95.93136998,55.38022595,84.96489662,100.8429149,53.85993385,32.50978981,26.38055423,38.70064429,37.46693165,21.3140618,15.17289993,34,75.06467557,187.0761124,0
498,39.65880565,27.69820543,29.23266293,17.38657283,29.64190278,12.73409522,8.87961477,21.43086944,12.54439168,90.88552008,86.81622632,85.78950553,83.88490296,94.01738027,50.28418603,21.95035563,21.69619313,34.37087474,34.78242745,24.11294475,16.14762791,40,66.9267364,171.8786275,0
499,43.8,29.2,35.6,19.9,28.3,14.8,12.8,20.7,14.3,112.2,95.7,85.8,94.7,106.8,60.6,33.6,27.3,37.5,41.8,26.2,17.8,27,77.7,175.9,1
500,37.1,29.2,32,18,26.1,13.2,10.2,19.2,14.4,102.6,88.7,72.2,87.8,96.1,61.1,29.5,24.6,39.1,38.7,26,15.5,21,70.5,172.7,0
501,41.84862924,27.34741018,31.27518889,18.49147696,25.87644148,14.04934269,9.931900716,19.681315,12.67374606,88.83322039,71.15273999,71.16497694,96.30567504,89.7610838,53.8234316,31.64455402,25.32301933,33.56967751,38.68577739,20.48865603,16.51540838,49,48.42957016,187.0834908,0
502,38.35916639,24.22069585,32.3657237,14.57398064,28.33992922,12.9945766,11.13093197,18.37902152,13.98784661,117.516471,97.53624339,77.60132903,80.54732518,102.3047867,57.60243465,34.1064594,27.19356081,37.08029748,35.06338518,21.42557402,15.11517163,17,60.95075017,173.2816281,0
503,39.35756836,23.59888072,32.50675467,18.83253113,22.75025055,14.56324584,9.527042152,18.98649966,11.8701349,84.89727558,78.04290748,68.57752247,98.47585113,95.44429256,49.63930687,33.17095197,21.59234891,31.35455728,37.79525776,21.55878964,16.51354095,28,66.17508246,164.9058612,0
